cgid	median
cg25570913	0.052272658
cg23536473	0.322638674
cg01114124	0.571024593
cg21493516	0.52652972
cg03364108	0.144251513
cg15894722	0.147895777
cg06474225	0.302405552
cg01244015	0.444853229
cg14516100	0.432087695
cg02466815	0.435920303
cg20943039	0.091175959
cg01614102	0.574689789
cg02762634	0.750452726
cg13906823	0.548642952
cg01947066	0.256620427
cg01286685	0.455930098
cg25353287	0.534866008
cg25025181	0.725666091
cg16001495	0.148871762
cg13283952	0.754605205
cg09851951	0.521155916
cg21016855	0.238912968
cg07355507	0.753676663
cg14159672	0.624878542
cg20811857	0.696943351
cg22262702	0.715138517
cg05927190	0.276145163
cg00587009	0.219334966
cg02109484	0.385827152
cg26702958	0.137962666
cg16817992	0.397163253
cg25950112	0.21364769
cg24716664	0.907665508
cg19378036	0.311077009
cg24040595	0.824063006
cg13023646	0.519392655
cg25092838	0.152195235
cg11822088	0.588795279
cg13390867	0.448537286
cg02237629	0.156423911
cg15506609	0.306876057
cg15760474	0.828194432
cg23663774	0.135003964
cg19814934	0.44977141
cg27659049	0.789051245
cg12258785	0.467961013
cg03216846	0.372511807
cg17326769	0.1806681
cg24006721	0.352852846
cg24033633	0.563487033
cg03695591	0.629096167
cg25588389	0.250470778
cg00863893	0.309424122
cg02063759	0.464371193
cg09408917	0.354117961
cg01128482	0.654243534
cg08368520	0.806867527
cg08414108	0.686766847
cg16282892	0.395403353
cg08994060	0.358941683
cg18011273	0.716310427
cg19092317	0.319628047
cg05673968	0.565122528
cg09323727	0.347374452
cg17097782	0.399819108
cg07936950	0.412553721
cg18121066	0.832818635
cg02514143	0.812108463
cg23088184	0.216755562
cg07480647	0.123227232
cg17975443	0.300733859
cg26316946	0.418681127
cg12118013	0.440104168
cg20688651	0.502611111
cg19376851	0.235421871
cg24005685	0.325085615
cg23981871	0.648602036
cg23586322	0.130883825
cg17526887	0.426620071
cg16851417	0.312820313
cg18397073	0.580552108
cg22049858	0.132344001
cg20643952	0.308609058
cg14855519	0.580893882
cg23586172	0.803106452
cg01246520	0.812905736
cg00720747	0.398169739
cg10837110	0.700709185
cg13186228	0.163251096
cg25551714	0.34463732
cg27624162	0.53207143
cg26371345	0.497707432
cg10996596	0.610170469
cg06351537	0.509925147
cg01951086	0.363964102
cg10613224	0.493491009
cg01997272	0.248929985
cg22052566	0.383259248
cg02846841	0.359825888
cg03646329	0.398047185
cg07616879	0.643543045
cg08443845	0.485424178
cg08773462	0.23396933
cg05124021	0.436628747
cg27098470	0.462234694
cg01693350	0.468403361
cg12055395	0.290043742
cg02509058	0.180998751
cg06619621	0.097493645
cg14652131	0.112883887
cg07790170	0.272432318
cg01022219	0.538194236
cg11412466	0.475916876
cg22151446	0.405657058
cg16310415	0.575615471
cg25781755	0.569379304
cg19628988	0.287805923
cg03186333	0.305623103
cg07696033	0.1717774
cg17479501	0.567549594
cg22976224	0.109887885
cg19768229	0.557663783
cg02088292	0.191706139
cg24932457	0.221659882
cg12451631	0.098768019
cg02011392	0.51151078
cg19085146	0.589993486
cg17247026	0.955553047
cg14210607	0.123532303
cg14093715	0.340929465
cg00426486	0.79768202
cg04316624	0.499714007
cg18499201	0.453932431
cg12140144	0.216364028
cg22389375	0.55087951
cg18443359	0.248999681
cg08718050	0.837343617
cg15731655	0.298722749
cg18862481	0.111472805
cg13475583	0.05097469
cg00035316	0.412985255
cg11538641	0.20688417
cg00706570	0.737152339
cg10615591	0.452800389
cg06315390	0.506225539
cg03605610	0.622028662
cg26978172	0.839572854
cg17589883	0.516944526
cg05109049	0.696174298
cg13574488	0.521964201
cg13858127	0.923001635
cg24940967	0.296590963
cg09721739	0.217578957
cg21042456	0.134630651
cg17160984	0.480392008
cg02423105	0.443721033
cg23401796	0.575736305
cg06792428	0.221378081
cg27196131	0.898706222
cg06871344	0.501203826
cg06307913	0.426714972
cg01727408	0.550484411
cg11382963	0.316119297
cg13947167	0.309601365
cg13540960	0.159806203
cg12610207	0.053239524
cg26389316	0.786012894
cg00848945	0.221669225
cg05639246	0.308933939
cg17374433	0.549897827
cg14609025	0.197048745
cg06516502	0.828988493
cg05877497	0.346336019
cg04963697	0.605922576
cg05472468	0.211560432
cg26379012	0.884381442
cg27456468	0.476010857
cg15931471	0.421640591
cg20399509	0.095509539
cg21533331	0.497723724
cg20137991	0.913523256
cg18118262	0.533032185
cg13100965	0.21115192
cg17861863	0.285740525
cg24361265	0.757751129
cg17471939	0.313005843
cg12848808	0.433051243
cg24783211	0.079339181
cg26036375	0.480420466
cg04917391	0.358714606
cg20693607	0.397764207
cg21437028	0.509733692
cg20418529	0.313259404
cg03023152	0.641537625
cg02852791	0.469868808
cg02611848	0.418627997
cg04202892	0.301013313
cg25037165	0.75446899
cg01405445	0.332021872
cg03943773	0.210490434
cg22814961	0.249464167
cg13045134	0.217599888
cg20156240	0.170078552
cg06878649	0.73275519
cg25324047	0.688886031
cg03780851	0.350784572
cg01733176	0.274909024
cg11954332	0.559340301
cg22863920	0.27786524
cg13914486	0.873925315
cg13668207	0.532505459
cg11104416	0.520946096
cg08883223	0.189898665
cg20952901	0.133816657
cg13625875	0.74337409
cg21027282	0.610891162
cg10640845	0.212253468
cg02622647	0.427770784
cg14531663	0.591325722
cg11361344	0.617858744
cg07160932	0.105414081
cg26852712	0.518723789
cg25444386	0.234884565
cg22610645	0.664947281
cg26444528	0.213142698
cg05176970	0.703015418
cg01517680	0.288267736
cg01412419	0.708064772
cg26669793	0.22736411
cg01437515	0.600760245
cg01714284	0.581231283
cg26196480	0.463685464
cg24105287	0.643024032
cg05956452	0.72846181
cg15718581	0.521202093
cg22833612	0.658508949
cg25407979	0.771043979
cg03322979	0.50189725
cg05194102	0.79214726
cg18156592	0.403758497
cg13249146	0.680091465
cg02650401	0.233063312
cg00902496	0.202138196
cg24138691	0.669836928
cg02452944	0.50103572
cg11250081	0.182598465
cg14314744	0.458426753
cg21439763	0.575821697
cg14481208	0.456310526
cg00076195	0.099047413
cg11111460	0.601432351
cg07687119	0.510395094
cg01590338	0.537491344
cg21507095	0.24742899
cg27154418	0.676097872
cg04786287	0.377872082
cg10536349	0.725440351
cg18566515	0.323489218
cg08331829	0.527413136
cg20080624	0.565645575
cg08249424	0.416180563
cg19102771	0.257715052
cg20640374	0.868488564
cg27665146	0.711174804
cg05304979	0.563596984
cg17411135	0.329301338
cg22272282	0.357718027
cg24454932	0.355883517
cg27391627	0.716030004
cg11841771	0.446916216
cg09908110	0.159827142
cg04917446	0.295662316
cg01984854	0.570041364
cg05937292	0.370240801
cg11806178	0.474385935
cg22210145	0.370847864
cg24845848	0.215941943
cg22324567	0.583952346
cg08230177	0.415855081
cg03113878	0.317475153
cg10476773	0.269125905
cg23506143	0.65028196
cg11942594	0.524817769
cg16699528	0.59275066
cg09048251	0.15618797
cg09200260	0.225655382
cg22166728	0.369385133
cg00594129	0.264979122
cg18376288	0.247573738
cg10351284	0.437001555
cg19164987	0.268983637
cg03161803	0.273682974
cg22231400	0.448068721
cg08379987	0.47042203
cg22377643	0.583764523
cg24761867	0.147284843
cg02357336	0.5896316
cg22249789	0.32103274
cg00826640	0.877284813
cg21608237	0.223526113
cg27049766	0.134128013
cg08529345	0.465846439
cg26220673	0.575185661
cg00215432	0.1205433
cg02809746	0.082145336
cg04645545	0.239640457
cg00683332	0.567742655
cg16665866	0.659162113
cg25940392	0.28895074
cg07474842	0.651096752
cg02159489	0.732165529
cg17697633	0.131145018
cg13298199	0.213611852
cg05045981	0.513649476
cg20517050	0.408438712
cg01825295	0.50512768
cg21334513	0.184960622
cg13614409	0.365433761
cg03405909	0.441289313
cg26354017	0.65449301
cg19063061	0.230018802
cg13909661	0.659405288
cg16375290	0.135020783
cg07539451	0.675583544
cg05408649	0.571186347
cg04999026	0.614266001
cg04117801	0.464780205
cg18356785	0.51968022
cg04935434	0.369056115
cg03835609	0.11566716
cg01817521	0.197997023
cg05308504	0.296338169
cg06834912	0.018187058
cg26010218	0.278728886
cg25399352	0.48263428
cg05895353	0.773570071
cg14498592	0.340820192
cg21552242	0.523479538
cg26551975	0.162723279
cg19866866	0.684524407
cg03670369	0.948290869
cg12036633	0.468553163
cg10272601	0.063855432
cg03722396	0.260576355
cg26023087	0.230763379
cg12305431	0.704658184
cg21587238	0.307809055
cg01815567	0.630047651
cg00631329	0.518783824
cg11086982	0.250295351
cg17278072	0.447631794
cg17298275	0.415582034
cg02632314	0.415942048
cg00364016	0.181208299
cg14121142	0.091726619
cg09777775	0.638358508
cg11030264	0.526360593
cg11934688	0.656490685
cg09233651	0.442692019
cg08482436	0.186214639
cg06958766	0.307613171
cg11073811	0.506030678
cg04311686	0.862827358
cg17514558	0.472356031
cg14457782	0.321264561
cg22445940	0.470446659
cg17343563	0.240390308
cg12298268	0.407700331
cg24889708	0.70391878
cg13591783	0.265905774
cg23322933	0.561407382
cg03025986	0.92583861
cg22115076	0.439076856
cg22070156	0.358768284
cg10002860	0.693274289
cg13872831	0.087253577
cg19623624	0.66523876
cg04150136	0.072212653
cg11510586	0.395163664
cg17504591	0.505039538
cg12361223	0.196452745
cg13800005	0.432170979
cg18542688	0.630521237
cg01978237	0.518025036
cg22620746	0.480299688
cg18786873	0.306249553
cg25439798	0.693085979
cg11128216	0.297289013
cg10954469	0.15665913
cg26004771	0.444686746
cg25890168	0.314848538
cg06823034	0.450201774
cg04319873	0.264881775
cg01047631	0.591244728
cg24452128	0.28861562
cg08857729	0.179330784
cg06261400	0.465074646
cg23032184	0.395625485
cg15442907	0.514776312
cg01961105	0.58709877
cg16316624	0.405073484
cg09632273	0.711872562
cg08424184	0.422267829
cg01462184	0.897655185
cg25953239	0.157128098
cg10832239	0.386900783
cg24441810	0.548465499
cg06973615	0.506354942
cg09143673	0.383507176
cg06852942	0.628486229
cg10982443	0.413520704
cg24145118	0.808920649
cg05931423	0.591937895
cg25095032	0.733569096
cg14038058	0.43676911
cg14213590	0.533148675
cg01694488	0.413960518
cg11382529	0.596633277
cg27102141	0.41598341
cg11165158	0.363815585
cg02046552	0.514332237
cg25874782	0.419298614
cg23473955	0.292000984
cg11433622	0.082720679
cg02668055	0.804085832
cg01620164	0.505801078
cg17019053	0.452535153
cg15084433	0.791723739
cg05743713	0.190158418
cg21361094	0.617199396
cg08041481	0.150440998
cg08527124	0.383160263
cg17478979	0.365469337
cg15380291	0.647625899
cg16245261	0.161314221
cg20408776	0.416048763
cg22539420	0.463751839
cg01765077	0.520761989
cg19901523	0.49784296
cg21049501	0.900262899
cg25774643	0.152877596
cg02362103	0.542106633
cg26848718	0.080723984
cg26029734	0.294343176
cg06694734	0.167520791
cg03554749	0.288486377
cg18944010	0.436801645
cg04293085	0.24179811
cg27011060	0.188593399
cg00995986	0.429197077
cg08317738	0.62548746
cg19239040	0.523504162
cg19451167	0.345661442
cg19731286	0.816897773
cg03356172	0.237985325
cg24080247	0.268561225
cg21398280	0.503364569
cg25319067	0.409157114
cg05227215	0.503005314
cg27664085	0.37024577
cg07168142	0.717428502
cg05513806	0.210364601
cg08607018	0.255762523
cg06173663	0.378025301
cg06513814	0.78407997
cg22275864	0.397186007
cg09791621	0.303403281
cg18034737	0.330709379
cg03646096	0.946972753
cg07870307	0.318269892
cg08911368	0.683314941
cg24709951	0.5379978
cg21170796	0.34858388
cg05864326	0.444490669
cg02530022	0.39411736
cg13677149	0.276904411
cg16394018	0.696814879
cg00362657	0.347971972
cg02348751	0.125556661
cg14245471	0.851812327
cg24541426	0.545922115
cg11724970	0.384295404
cg14200569	0.323481331
cg06358671	0.489781548
cg07177380	0.283225614
cg22973468	0.365360431
cg25723217	0.60593307
cg06357305	0.570425566
cg16695758	0.395006302
cg09896412	0.211416627
cg03295928	0.37029919
cg05870739	0.261622504
cg12000995	0.618795842
cg14578879	0.271838816
cg18750960	0.642835588
cg24504927	0.079956494
cg17862447	0.834923511
cg11347582	0.172819034
cg02156870	0.61008294
cg06268921	0.450482907
cg09664373	0.814174317
cg08814405	0.324781131
cg19870698	0.22082442
cg12777520	0.33541328
cg16357224	0.147747101
cg22749642	0.741525087
cg09780180	0.750569446
cg14251009	0.485742555
cg23068621	0.321215569
cg09250933	0.560018072
cg19232929	0.672444212
cg26864714	0.781785943
cg02083836	0.34030971
cg15949044	0.513864688
cg15095922	0.117773232
cg24512097	0.550424624
cg09506081	0.542040854
cg07961512	0.625055745
cg18020955	0.460466948
cg27596297	0.611731758
cg01499815	0.218069035
cg13692426	0.646821974
cg24792289	0.161424199
cg26091021	0.32318668
cg27344587	0.520158857
cg25125450	0.552614975
cg26855801	0.1281743
cg25691167	0.293986104
cg15701612	0.297875302
cg13181974	0.123365019
cg21868798	0.563749474
cg07490070	0.674133185
cg11391335	0.657441634
cg08468299	0.925342122
cg14087921	0.816372417
cg14659662	0.466716928
cg08013331	0.324100973
cg24444923	0.18801741
cg27384070	0.875605122
cg23693289	0.031605783
cg15281710	0.488481923
cg12850078	0.065939887
cg04963424	0.680907404
cg10308785	0.411611266
cg07913197	0.310945099
cg07676517	0.383113961
cg13498757	0.166723614
cg27411712	0.610032997
cg26790247	0.654781122
cg01275887	0.876428379
cg18507379	0.10967828
cg15132565	0.471997454
cg23283423	0.736385971
cg09571972	0.636301565
cg23994043	0.589508577
cg03232620	0.714162302
cg22982368	0.161547242
cg09941406	0.232662392
cg19738283	0.138711251
cg18129748	0.227730927
cg06783429	0.572527831
cg23352146	0.367418091
cg23979631	0.401428516
cg18658556	0.372125264
cg11209832	0.461647833
cg06212224	0.389770349
cg22720392	0.649103775
cg06912966	0.221148315
cg19811337	0.38144406
cg20007021	0.223681612
cg19047660	0.14073781
cg16370398	0.449493854
cg26330116	0.352030773
cg12280242	0.784471749
cg18759102	0.499203679
cg20114732	0.116104279
cg06666175	0.552277836
cg21293562	0.833457246
cg03726556	0.491539982
cg26940676	0.78558775
cg18091046	0.6456235
cg15126975	0.238093028
cg15690347	0.280857289
cg17002851	0.60254259
cg04494562	0.777605336
cg20974609	0.644661902
cg22747076	0.08634224
cg07324702	0.63530165
cg12600174	0.050497478
cg23204968	0.525225303
cg09597070	0.677690391
cg15126544	0.033488989
cg11214757	0.356766467
cg14472366	0.457329795
cg19923650	0.218677303
cg03816707	0.365158171
cg09825979	0.526140723
cg20792436	0.666761255
cg19780308	0.894766745
cg07704934	0.448498349
cg07851675	0.388974205
cg20399616	0.154334527
cg08939850	0.502043233
cg07930539	0.688218977
cg01252526	0.34747368
cg15153141	0.489529007
cg25181170	0.509474507
cg03084949	0.31618124
cg03344332	0.612095315
cg18414021	0.533798461
cg13023870	0.463308479
cg08823110	0.227558169
cg04027043	0.231915097
cg26232247	0.348766263
cg08308801	0.589920612
cg16814680	0.511130006
cg23055217	0.427803767
cg00253658	0.626110707
cg02371631	0.651306503
cg03290530	0.482522816
cg13995854	0.40141305
cg00186529	0.539562813
cg05164634	0.41403019
cg10536999	0.292663963
cg19509393	0.456964807
cg04813880	0.232000519
cg00651497	0.283363492
cg13354988	0.259975257
cg15022051	0.700588307
cg00803453	0.198480518
cg16017144	0.13482133
cg27117509	0.643312798
cg07992457	0.685556231
cg05317714	0.127934124
cg04648480	0.414794907
cg10526277	0.440746995
cg14088921	0.33922808
cg07810469	0.670729607
cg07135032	0.459516436
cg05592035	0.473310686
cg26328335	0.41257308
cg15709989	0.510436066
cg25217276	0.217613633
cg01323148	0.227265799
cg03053579	0.30824982
cg21690450	0.55713943
cg14556762	0.45371762
cg10799055	0.116184341
cg16973527	0.140851163
cg26309929	0.662285962
cg16306978	0.560052344
cg11566394	0.210103927
cg04707519	0.636020606
cg03107235	0.23230367
cg12967164	0.758938171
cg09533868	0.885585333
cg07362168	0.17991173
cg15666214	0.418290057
cg21491443	0.489646065
cg23840219	0.253270924
cg16786808	0.733729771
cg19778375	0.840023962
cg25809561	0.764572008
cg24922129	0.121149919
cg13936452	0.438955477
cg16639311	0.450827163
cg06523224	0.154149049
cg13899718	0.206547809
cg10062193	0.442334915
cg09791746	0.268166472
cg24924502	0.674399205
cg03248767	0.656160549
cg02624701	0.600655898
cg11492886	0.47814594
cg18495484	0.532989038
cg09667289	0.650510955
cg16425038	0.458270565
cg12002589	0.3875634
cg07005055	0.164169451
cg06528559	0.51981562
cg20641465	0.130948116
cg11303839	0.502826654
cg16115627	0.532742243
cg06579465	0.558423889
cg06008926	0.134690596
cg01558960	0.355954933
cg01141459	0.493937479
cg09390241	0.851512147
cg08965888	0.251226698
cg10755235	0.253247424
cg24210280	0.92481092
cg16078649	0.413986879
cg15451258	0.392270649
cg03518729	0.590761744
cg04549333	0.409980401
cg22604316	0.311949769
cg11333375	0.68649916
cg01135464	0.560328128
cg06141846	0.388016601
cg16942223	0.58253318
cg01064265	0.422444278
cg00916635	0.581766595
cg08632388	0.292594877
cg12730047	0.501613747
cg23894854	0.581947251
cg08123444	0.492141158
cg01864230	0.670252559
cg22210627	0.44644641
cg22888958	0.304439487
cg08013557	0.266632739
cg24437715	0.172498518
cg11478200	0.221662079
cg21359747	0.127638587
cg00084338	0.390772195
cg15902390	0.55369168
cg27290624	0.054396213
cg26709988	0.770650149
cg08233811	0.424854587
cg08307030	0.233023886
cg11554566	0.480101098
